,AV FISTULA 16 G X 1 1/4 ,,|00M|,,,|1.01.04.01.006|,|1030|,15834,,| |,,|M00|,0,,| |
,ISOXSUPRIN TAB (DUVADILAN),,|00M|,,,|1.01.04.01.001|,|TD.501|,7,,| |,,|M00|,7100.5,,| |
,SUKRALOSA BUBUK (SIRPLUS),,|00M|,,,|1.01.04.01.004|,|GS.001|,1032,,| |,,|M00|,37400,,| |
,SETIRIZIN DROPS 10 MG/ML (HISTRIN),,|00M|,,,|1.01.04.01.001|,|01387522|,2,,| |,,|M00|,107000,,| |
,PIRANTEL PAMOAT TAB SCORED 250 MG (COMBANTRIN),,|00M|,,,|1.01.04.01.002|,|TC.033|,6,,| |,,|M00|,7499.91,,| |
,BISOLVON BATUK & FLU SYR 60 ML,,|00M|,,,|1.01.04.01.001|,|2.28.210318|,2,,| |,,|M00|,38885,,| |
,KUININ TAB 200 MG (KINA),,|00M|,,,|1.01.04.01.002|,|TK.235|,4,,| |,,|M00|,1865.6,,| |
,ARIPIPRAZOL TAB DISCMELT 15 MG (ABILIFY DISCMELT,,|00M|,,,|1.01.04.01.002|,|2.2803182018|,70,,| |,,|M00|,32399.95,,| |
,KLARITROMISIN TAB 500 MG (ABBOTIC),,|00M|,,,|1.01.04.01.002|,|1.00109082018|,423,,| |,,|M00|,31845,,| |
,NEBIDO INJ.,,|00M|,,,|1.01.04.01.001|,|IN.147|,5,,| |,,|M00|,1696845,,| |
,SIRUP KOMBINAS : DEKSAMETASON 0.5 MG + DEKSKLORFENIRAMIN MALEAT 2 MG/5ML 60 ML (DEXTAMIN),,|00M|,,,|1.01.04.01.001|,|28.10082018|,4,,| |,,|M00|,27457,,| |
,SULFASALAZIN KAPL SAL ENTERIK 500 MG (SULFITIS),,|00M|,,,|1.01.04.01.002|,|28.12102018|,30,,| |,,|M00|,2859.63,,| |
,ANTI PARKINSON KOMBINASI BENSERAZID 25 MG + LEVODOPA 100 MG (MADOPAR),,|00M|,,,|1.01.04.01.002|,|TM.106|,4,,| |,,|M00|,3950,,| |
,TABLET KOMBINASI : RIFAMPISIN 150 MG + ISONIAZID 150 MG (PRO TB 2 KID),,|00M|,,,|1.01.04.01.002|,|9.040.100.3|,11,,| |,,|M00|,2970,,| |
,TABLET KOMBINASI : RIFAMPISIN 75 MG + ISONIAZID 50 MG + PIRAZINAMID 150 MG (PRO TB 3 KID),,|00M|,,,|1.01.04.01.002|,|9.040.100.2|,64,,| |,,|M00|,4207.5,,| |
,VITAMIN TAB KOMBINASI : VITAMIN C + BIOFLAVONOID + DLL (NATROL EASY - C 1000 MG),,|00M|,,,|1.01.04.01.002|,|28.13112018|,16,,| |,,|M00|,4977.77,,| |
,AMOKSISILIN 500 MG + ASAM KLAVULANAT 125 MG TAB (DEXYCLAV),,|00M|,,,|1.01.04.01.002|,|02.2211|,104,,| |,,|M00|,10890,,| |
,DONEPEZIL TAB 5 MG (FORDESIA),,|00M|,,,|1.01.04.01.002|,|01148528|,10,,| |,,|M00|,20388.61,,| |
,ESTER C SUPER TAB,,|00M|,,,|1.01.04.01.002|,|TS.118|,180,,| |,,|M00|,1087.68,,| |
,AMLODIPIN 10 MG + VALSARTAN 160 MG TAB (EXFORGE 10/160),,|00M|,,,|1.01.04.01.002|,|TE.878|,1,,| |,,|M00|,23076.9,,| |
,KALSIUM 400 MG (CALNIC),,|00M|,,,|1.01.04.01.002|,|28.17012018|,10,,| |,,|M00|,4950,,| |
,LEVOFLOKSASIN TAB 250 MG (CRAVIT),,|00M|,,,|1.01.04.01.002|,|TC.226|,2,,| |,,|M00|,27500,,| |
,ASAM MIKOFENOLAT TAB SAL ENTERIK 180 MG (MYFORTIC),,|00M|,,,|1.01.04.01.002|,|FP.28.21022019|,1534,,| |,,|M00|,8000,,| |
,NEBIVOLON 5 MG (NEVODIO),,|00M|,,,|1.01.04.01.002|,|FP.28.16032019|,1,,| |,,|M00|,6237,,| |
,FENITOIN NA CAPS 100MG (KUTOIN),,|00M|,,,|1.01.04.01.004|,|CK.100|,17,,| |,,|M00|,1417,,| |
,KLARITROMISIN SIR 125 MG/5ML (COMTRO),,|00M|,,,|1.01.04.01.001|,|SC.599|,1,,| |,,|M00|,25949,,| |
,LAMOTRIGIN TAB 50 MG (LAMICTAL),,|00M|,,,|1.01.04.01.002|,|TL.902|,120,,| |,,|M00|,2783,,| |
,ASAM HIALURONAT + SILVER SULFADIAZIN KRIM 100 G (IALUSET PLUS),,|00M|,,,|1.01.04.01.005|,|01223694|,13,,| |,,|M00|,99994.84,,| |
,ASAM PIPEMIDAT KAPS 400 MG (URINTER),,|00M|,,,|1.01.04.01.002|,|0112502|,2,,| |,,|M00|,1493.8,,| |
,SUKRALFAT TAB 500 MG (ULSAFATE),,|00M|,,,|1.01.04.01.002|,|TU.202|,224,,| |,,|M00|,1575.2,,| |
,SEFOTAKSIM SERB INJ 1.000 MG/VIAL (TAXEGRAM),,|00M|,,,|1.01.04.01.004|,|VT.201|,5,,| |,,|M00|,153045.75,,| |
,KLORFENIRAMIN MALEAT TABLET 4 MG (ALLERON),,|00M|,,,|1.01.04.01.002|,|0223410|,602,,| |,,|M00|,23,,| |
,LANSOPRAZOLE INJ 30 MG,,|00M|,,,|1.01.04.01.001|,|0123254|,80,,| |,,|M00|,86625,,| |
,LORATADIN TAB 10 MG (CLARIHIS),,|00M|,,,|1.01.04.01.002|,|FP.28.07082019.3|,5,,| |,,|M00|,4840,,| |
,VITAMIN E KAPL 400 UI (SANTA E),,|00M|,,,|1.01.04.01.002|,|022478|,91,,| |,,|M00|,4397.25,,| |
,SIKLOSPORIN KAPS LUNAK 50 MG (SANDIMMUN NEORAL),,|00M|,,,|1.01.04.01.002|,|FP.28.0292019|,1020,,| |,,|M00|,20075,,| |
,IMATINIB MESILAT TAB 400 MG (GLIVEC FCT),,|00M|,,,|1.01.04.01.002|,|FP.28.0232019.1|,2421,,| |,,|M00|,131083,,| |
,ASAM MIKOFENOLAT TAB SAL ENTERIK 360 MG (MYFORTIC),,|00M|,,,|1.01.04.01.002|,|FP.28.09092019|,1816,,| |,,|M00|,15999.94,,| |
,METOTREKSAT TABLET 2.5 MG (RHEU-TREX),,|00M|,,,|1.01.04.01.002|,|TB.000111|,628,,| |,,|M00|,3102,,| |
,RENAMID TAB,,|00M|,,,|1.01.04.01.002|,|FP.2812092019|,246,,| |,,|M00|,228.8,,| |
,KETOSTERIL,,|00M|,,,|1.01.04.01.001|,|FP.28.1892019.1|,1139,,| |,,|M00|,6639,,| |
,ERITROPOETIN - ALFA INJ 2000 IU/1 ML (HEMAPO),,|00M|,,,|1.01.04.01.001|,|FP.28.2492019|,151,,| |,,|M00|,73480,,| |
,KALSITRIOL KAPS LUNAK 0.25 MCG (OSTRIOL) ,,|00M|,,,|1.01.04.01.002|,|FP.28.081019|,18,,| |,,|M00|,6160,,| |
,VITAZYM,,|00M|,,,|1.01.04.01.002|,|FP.28.141019|,23,,| |,,|M00|,1500,,| |
,LEVOFLOKSASIN INFUS 500 MG (CRAVIT),,|00M|,,,|1.01.04.01.001|,|FP.28.11112019|,3,,| |,,|M00|,287100,,| |
,GLIMEPIRID 1 MG + METFORMIN 250 MG TAB (AMARYL M),,|00M|,,,|1.01.04.01.002|,|FP.28.13112019|,10,,| |,,|M00|,4295.5,,| |
,NATRIUM DIKLOFENAK GEL 50 G (VOLTAREN),,|00M|,,,|1.01.04.01.005|,|FP.28.19112019|,21,,| |,,|M00|,146966.49,,| |
,ITRACONAZOLE CAPS (FUNGITRAZOL),,|00M|,,,|1.01.04.01.002|,|0012223|,46,,| |,,|M00|,16752.09,,| |
,TEGRETOL 200 MG,,|00M|,,,|1.01.04.01.002|,|FP.28.021219|,20,,| |,,|M00|,942.3,,| |
,GENTAMISIN INJ 80 MG/ML (OTTOGENTA),,|00M|,,,|1.01.04.01.001|,|FP.28.09122019|,3,,| |,,|M00|,7700,,| |
,TRIMETAZIDIN DIHIDROKLORIDA TAB SR 35 MG (TRIZEDON MR),,|00M|,,,|1.01.04.01.002|,|FP.28.12122019|,10,,| |,,|M00|,3341.8,,| |
,LINEZOLID 600 MG TABLET (ZYVOX),,|00M|,,,|1.01.04.01.002|,|28.07012020|,19,,| |,,|M00|,674693.62,,| |
,GLYCOPHOS 2 MCM INJ,,|00M|,,,|1.01.04.01.001|,|FP.28.200120|,19,,| |,,|M00|,125400,,| |
,PROKATEROL HCL TAB 50 MCG (MEPTIN),,|00M|,,,|1.01.04.01.002|,|TM.034|,2,,| |,,|M00|,5940,,| |
,LINCOMYCIN 500 MG (LINCOPHAR),,|00M|,,,|1.01.04.01.002|,|FP.28.310120|,25,,| |,,|M00|,3503,,| |
,POLYMYXIN E 1 MIU INJ (COLOMYCIN),,|00M|,,,|1.01.04.01.001|,|FP.28.130220|,50,,| |,,|M00|,111916.2,,| |
,SOFT U DERM CREAM 20 GRAM,,|00M|,,,|1.01.04.01.005|,|FP.28.020320.1|,18,,| |,,|M00|,6809,,| |
,OCTANATE 500 IU,,|00M|,,,|1.01.04.01.001|,|FP.28.02320|,88,,| |,,|M00|,1900000,,| |
,FLUOKSETIN KAPS 10 MG (ZAC),,|00M|,,,|1.01.04.01.002|,|FP.28.070420|,1185,,| |,,|M00|,540,,| |
,BECOM C,,|00M|,,,|1.01.04.01.002|,|02236|,3240,,| |,,|M00|,2310,,| |
,INFIMYCIN INJ,,|00M|,,,|1.01.04.01.001|,|FP.28.270420|,9,,| |,,|M00|,96250,,| |
,ESTER C,,|00M|,,,|1.01.04.01.002|,|015587|,61,,| |,,|M00|,1686.3,,| |
,NATUR E,,|00M|,,,|1.01.04.01.999|,|TN.036|,380,,| |,,|M00|,817.3,,| |
,LACTOBACILLUS REUTERI PROTECTIS TAB (INTERLAC),,|00M|,,,|1.01.04.01.002|,|021300584|,10254,,| |,,|M00|,13000,,| |
,YOUVIT,,|00M|,,,|1.01.04.01.002|,|07452|,212,,| |,,|M00|,59999.99,,| |
,CILOSTAZOL (PLETAAL SR )CAPS 100 MG,,|00M|,,,|1.01.04.01.002|,|020300183|,296,,| |,,|M00|,5800,,| |
,NAFTIDROFURIL OKSALAT KAPS 100 MG (VASCUPRAX),,|00M|,,,|1.01.04.01.002|,|TV.008|,5,,| |,,|M00|,2858.9,,| |
,MELOKSIKAM TAB 15 MG (MOBIFLEX),,|00M|,,,|1.01.04.01.006|,|TM.644|,3,,| |,,|M00|,7150,,| |
,SILOSTAZOL TAB 100 MG (CITAZ),,|00M|,,,|1.01.04.01.002|,|TC.336|,20,,| |,,|M00|,10406,,| |
,METRONIDAZOL 500 MG+NISTATIN 100.000 UI OVULA (GYNOXA),,|00M|,,,|1.01.04.01.006|,|RG.001|,31,,| |,,|M00|,11550,,| |
,MELOKSIKAM TAB 15 MG (MELOXIN),,|00M|,,,|1.01.04.01.002|,|TM.250|,273,,| |,,|M00|,8083.9,,| |
,AMIODARON TAB 200 MG (CORDARONE),,|00M|,,,|1.01.04.01.002|,|TC.223|,28,,| |,,|M00|,5802.5,,| |
,HALOPERIDOL TAB 2 MG (LODOMER),,|00M|,,,|1.01.04.01.002|,|TL.112|,12,,| |,,|M00|,952.6,,| |
,ANDALAN REVITALIZE,,|00M|,,,|1.01.04.01.001|,|FP.28.220420.3|,360,,| |,,|M00|,18700,,| |
,XARELTO TAB,,|00M|,,,|1.01.04.01.002|,|020100.a|,1,,| |,,|M00|,30096,,| |
,DESOKSIMETASON SALEP 0.25 (INERSON),,|00M|,,,|1.01.04.01.002|,|021324112|,4,,| |,,|M00|,79475,,| |
,IMUNOS,,|00M|,,,|1.01.04.01.002|,|0224.0012|,50,,| |,,|M00|,10000,,| |
,METOKLOPRAMID SIR 5 MG/5 ML (PRIMPERAN),,|00M|,,,|1.01.04.01.001|,|SP.019|,2,,| |,,|M00|,15125,,| |
,ASCORBIC ACID (SANKORBIN) INJ,,|00M|,,,|1.01.04.01.001|,|021300105|,139,,| |,,|M00|,28899,,| |
,KURKUMEX,,|00M|,,,|1.01.04.01.002|,|FP.28.160420.1|,1300,,| |,,|M00|,7600,,| |
,NOSORBID INJEKSI,,|00M|,,,|1.01.04.01.001|,|02.131120|,16,,| |,,|M00|,28600,,| |
,KANDESARTAN TAB 8 MG (BLOPRESS),,|00M|,,,|1.01.04.01.002|,|TB.088|,3,,| |,,|M00|,11306.9,,| |
,CEFTAROLINE FOSAMIL 600 MG (ZINFORO),,|00M|,,,|1.01.04.01.001|,|020300881|,8,,| |,,|M00|,555940,,| |
,FLUDARABIN TAB SAL 10 MG (FLUDARA),,|00M|,,,|1.01.04.01.002|,|90.10158|,40,,| |,,|M00|,333000,,| |
,SALICYL TALK 50 GR,,|00M|,,,|1.01.04.01.002|,|02.131201|,9,,| |,,|M00|,3850,,| |
,KODEIN TAB 10 MG,,|00M|,,,|1.01.04.01.002|,|TC.212|,2416,,| |,,|M00|,571,,| |
,KODEIN TAB 20 MG,,|00M|,,,|1.01.04.01.002|,|TC.158|,2592,,| |,,|M00|,1299,,| |
,FENTANIL PATCH 12.5 MCG/JAM (DUROGESIC),,|00M|,,,|1.01.04.01.999|,|ID.002|,486,,| |,,|M00|,108454,,| |
,HIDROMORFON TAB 8 MG (JURNISTA),,|00M|,,,|1.01.04.01.002|,|022200|,240,,| |,,|M00|,41617,,| |
,MORFIN HCL 10 MG TABLET,,|00M|,,,|1.01.04.01.002|,|IM.170|,521,,| |,,|M00|,1456,,| |
,CODIPRONT CAPSUL `100,,|00M|,,,|1.01.04.01.004|,|TC.066|,878,,| |,,|M00|,7938,,| |
,CODIPRONT CUM EXPECT.CAPSUL,,|00M|,,,|1.01.04.01.001|,|TC.160|,120,,| |,,|M00|,10503,,| |
,CODIPRONT SYRUP 60 ML,,|00M|,,,|1.01.04.01.001|,|SC.053|,191,,| |,,|M00|,56265,,| |
,CODIPRONT CUM EXPECT 60 ML,,|00M|,,,|1.01.04.01.001|,|TC.153|,65,,| |,,|M00|,61105,,| |
,OXYNEO 10 MG,,|00M|,,,|1.01.04.01.002|,|02231200|,68,,| |,,|M00|,30400,,| |
,HIDROMORFON TAB 16 MG (JURNISTA),,|00M|,,,|1.01.04.01.002|,|022210|,168,,| |,,|M00|,55488.95,,| |
,DIAZEPAM INJ 5 MG/ML (I.V./I.M.),,|00M|,,,|1.01.04.01.002|,|ID.025|,663,,| |,,|M00|,1735,,| |
,KLOBAZAM TAB 10 MG ,,|00M|,,,|1.01.04.01.002|,|TC.121|,11262,,| |,,|M00|,776.6,,| |
,DIAZEPAM TAB 5 MG (STESOLID),,|00M|,,,|1.01.04.01.002|,|TS.068|,3,,| |,,|M00|,1770.23,,| |
,FENOBARBITAL INJ 100 MG/ML (SIBITAL) 2ML,,|00M|,,,|1.01.04.01.004|,|VS.103|,580,,| |,,|M00|,10346,,| |
,ALPRAZOLAM TAB 1 MG,,|00M|,,,|1.01.04.01.002|,|TA.815|,94,,| |,,|M00|,127.6,,| |
,HALOPERIDOL TAB 0.5 MG,,|00M|,,,|1.01.04.01.002|,|TH.029|,300,,| |,,|M00|,67.38,,| |
,FENOBARBITAL TAB 30 MG,,|00M|,,,|1.01.04.01.002|,|TP.073|,16673,,| |,,|M00|,171.6,,| |
,KLORPROMAZIN TAB SAL 100 MG,,|00M|,,,|1.01.04.01.002|,|TC.077|,8980,,| |,,|M00|,157,,| |
,DIAZEPAM TAB 5 MG,,|00M|,,,|1.01.04.01.002|,|2.27072017|,658.4,,| |,,|M00|,114.4,,| |
,KLONAZEPAM TAB 2 MG,,|00M|,,,|1.01.04.01.002|,|2.27032017.1|,795,,| |,,|M00|,5286,,| |
,LORAZEPAM TAB 0.5 MG (MERLOPAM),,|00M|,,,|1.01.04.01.002|,|TM.142|,635,,| |,,|M00|,379.5,,| |
,LORAZEPAM TAB SAL 2 MG,,|00M|,,,|1.01.04.01.002|,|2.27072017.2|,2614,,| |,,|M00|,863.5,,| |
,HALOPERIDOL INJEKSI 5 MG/1 ML,,|00M|,,,|1.01.04.01.001|,|FP.29.10092019|,22,,| |,,|M00|,5362.5,,| |
,ESTAZOLAM TAB 1 MG (ESILGAN),,|00M|,,,|1.01.04.01.002|,|TE.011|,332,,| |,,|M00|,3900.72,,| |
,ESTAZOLAM TAB 2 MG (ESILGAN),,|00M|,,,|1.01.04.01.002|,|TE.013|,472,,| |,,|M00|,5970.09,,| |
,SISPLATIN INJ 50 MG (KALBE),,|00M|,,,|1.01.04.01.001|,|09010150.7|,745,,| |,,|M00|,102960,,| |
,FLUOROURASIL INJ 50 MG/ML (@10 ML) (CURACIL),,|00M|,,,|1.01.04.01.001|,|AC.594|,5771,,| |,,|M00|,40008,,| |
,PAKLITAKSEL INJ 6 MG/ML; VIAL@16.7 ML (INJ 100 MG) (KALBE),,|00M|,,,|1.01.04.01.004|,|01020.301|,1335,,| |,,|M00|,260000,,| |
,METOTREKSAT INJ 25 MG/ML (2 ML) (KALBE),,|00M|,,,|1.01.04.01.001|,|09010150.10|,843,,| |,,|M00|,38500,,| |
,FILGASTRIM INJ 300 MCG/ML (LEUCOGEN INJ),,|00M|,,,|1.01.04.01.001|,|09010150.8|,50,,| |,,|M00|,189999.7,,| |
,ERLOTINIB TAB SAL SELAPUT 150 MG (TARCEVA),,|00M|,,,|1.01.04.01.002|,|2.021.83.00|,4868,,| |,,|M00|,254545.45,,| |
,METOTREKSAT INJ 25 MG/ML (2 ML) (KEMOTREXATE),,|00M|,,,|1.01.04.01.001|,|022510|,450,,| |,,|M00|,38500,,| |
,KALSIUM FOLINAT INJ 10 MG/ML (5 ML),,|00M|,,,|1.01.04.01.001|,|30.02042018.2|,2336,,| |,,|M00|,45672.72,,| |
,IMUNOGLOBULIN INTRAVENA INJ 250 MG/50 ML (GAMARAAS),,|00M|,,,|1.01.04.01.001|,|VG.013|,15,,| |,,|M00|,2562666,,| |
,BRENTUKSIMAB INJ 50 MG (ADCETRIS) (BONUS),,|00M|,,,|1.01.04.01.004|,|0112485|,3,,| |,,|M00|,47110087,,| |
,GEMSITABIN INJ 1000 MG/VIAL (FONKOGEM),,|00M|,,,|1.01.04.01.004|,|01020.301.4|,173,,| |,,|M00|,700000,,| |
,DOSETAKSEL INJ 80 MG (BREXEL),,|00M|,,,|1.01.04.01.004|,|09010150.4|,650,,| |,,|M00|,934450,,| |
,ETOPOSID INJ 20 MG/ML (ETOPUL),,|00M|,,,|1.01.04.01.001|,|VE.090|,826,,| |,,|M00|,84502,,| |
,PAKLITAKSEL INJ 6 MG/ML; VIAL@5 ML (INJ 30 MG) (KALBE),,|00M|,,,|1.01.04.01.002|,|PAC30|,738,,| |,,|M00|,130500,,| |
,KARBOPLATIN INJ 10 MG/ML (VIAL 45 ML) (KALBE),,|00M|,,,|1.01.04.01.001|,|IC.026|,288,,| |,,|M00|,304200.03,,| |
,KARBOPLATIN INJ 10 MG/ML (VIAL 15 ML) (KALBE),,|00M|,,,|1.01.04.01.001|,|IC.022|,118,,| |,,|M00|,131000,,| |
,SISPLATIN INJ 10 MG (KALBE),,|00M|,,,|1.01.04.01.001|,|09010150.6|,367,,| |,,|M00|,23634,,| |
,IFOSFAMID SERB INJ 1000 MG/VIAL (HOLOXAN),,|00M|,,,|1.01.04.01.004|,|VH.108|,82,,| |,,|M00|,1470040,,| |
,IFOSFAMID SERB INJ 2000 MG/VIAL (HOLOXAN),,|00M|,,,|1.01.04.01.004|,|VH.109|,8,,| |,,|M00|,2091480,,| |
,MESNA INJ 100 MG/ML (UROMITEXAN),,|00M|,,,|1.01.04.01.001|,|IU.002|,367,,| |,,|M00|,86171,,| |
,PEMETREKSED SERB INJ 500 MG (ALIMTA),,|00M|,,,|1.01.04.01.001|,|INJ.001|,157,,| |,,|M00|,3764017.33,,| |
,SIKLOFOSFAMID SERB INJ 1000 MG/VIAL (I.V.) (ENDOXAN),,|00M|,,,|1.01.04.01.004|,|IE.008|,155,,| |,,|M00|,197890,,| |
,BLEOMISIN SERB INJ 15 MG/VIAL (BLEOCIN),,|00M|,,,|1.01.04.01.001|,|IB.114|,180,,| |,,|M00|,382875,,| |
,VINORELBIN INJ 10 MG/ML; KEMASAN 1 ML (NAVELBINE),,|00M|,,,|1.01.04.01.001|,|IN.141|,270,,| |,,|M00|,641862,,| |
,DAKARBAZIN SERB INJ 200 MG/VIAL (DACARBAZIN MEDAC),,|00M|,,,|1.01.04.01.004|,|AD.918|,318,,| |,,|M00|,250000,,| |
,OKSALIPLATIN SERB INJ 50 MG/VIAL (REXTA),,|00M|,,,|1.01.04.01.001|,|09010150.12|,2,,| |,,|M00|,250000,,| |
,VINKRISTIN INJ 1 MG/ML (VIAL 2 ML) (VINCRISTINE 2 MG),,|00M|,,,|1.01.04.01.001|,|09010150.13|,197,,| |,,|M00|,81000,,| |
,DOSETAKSEL INJ 20 MG (BREXEL),,|00M|,,,|1.01.04.01.004|,|09010150.3|,469,,| |,,|M00|,181500,,| |
,SIKLOFOSFAMID SERB INJ 200 MG/VIAL (I.V.) (ENDOXAN),,|00M|,,,|1.01.04.01.004|,|IE.015|,368,,| |,,|M00|,63690,,| |
,EPIRUBISIN INJ 50 MG (KALBE 50 MG),,|00M|,,,|1.01.04.01.001|,|IE.006|,1,,| |,,|M00|,425000,,| |
,SIKLOFOSFAMID SERB INJ 1000 MG/VIAL (I.V.) (KALBE),,|00M|,,,|1.01.04.01.004|,|IC.024|,125,,| |,,|M00|,197890,,| |
,SIKLOFOSFAMID SERB INJ 200 MG/VIAL (I.V.) (KALBE),,|00M|,,,|1.01.04.01.004|,|VC.052|,50,,| |,,|M00|,63690,,| |
,DOKSORUBISIN INJ 10 MG/VIAL (KALBE),,|00M|,,,|1.01.04.01.004|,|ID.017|,674,,| |,,|M00|,44500.01,,| |
,DOKSORUBISIN INJ 50 MG/VIAL (KALBE),,|00M|,,,|1.01.04.01.004|,|ID.018|,590,,| |,,|M00|,227700,,| |
,EPIRUBISIN INJ 2 MG/ML (KALBE 10 MG),,|00M|,,,|1.01.04.01.001|,|IE.005|,20,,| |,,|M00|,86000,,| |
,PAKLITAKSEL INJ 6 MG/ML; VIAL@5 ML (INJ 30 MG) (FONKOPAC),,|00M|,,,|1.01.04.01.004|,|01020.301.1|,237,,| |,,|M00|,130500,,| |
,PAKLITAKSEL INJ 6 MG/ML; VIAL@16.7 ML (INJ 100 MG) (FONKOPAC),,|00M|,,,|1.01.04.01.004|,|01020.301.2|,717,,| |,,|M00|,260000,,| |
,GEMSITABIN INJ 200 MG/VIAL (FONKOGEM),,|00M|,,,|1.01.04.01.004|,|01020.301.3|,293,,| |,,|M00|,145000,,| |
,EPIRUBISIN INJ 50 MG (EPIROL 50 MG),,|00M|,,,|1.01.04.01.002|,|023478100|,18,,| |,,|M00|,425000,,| |
,PAKLITAKSEL INJ 6 MG/ML; VIAL@16.7 ML (INJ 100 MG) (PAXOMED),,|00M|,,,|1.01.04.01.001|,|023698500|,368,,| |,,|M00|,260000,,| |
,PAKLITAKSEL INJ 6 MG/ML; VIAL@5 ML (INJ 30 MG) (PAXOMED),,|00M|,,,|1.01.04.01.001|,|2.010817.30|,400,,| |,,|M00|,130500,,| |
,KARBOPLATIN INJ 10 MG/ML (VIAL 45 ML) (KEMOBOTIN),,|00M|,,,|1.01.04.01.004|,|2.30.040817|,425,,| |,,|M00|,304200,,| |
,KARBOPLATIN INJ 10 MG/ML (VIAL 15 ML) (KEMOBOTIN),,|00M|,,,|1.01.04.01.004|,|2.30.040817.1|,252,,| |,,|M00|,131000,,| |
,EPIRUBISIN INJ 50 MG (CIAZIL 50 MG),,|00M|,,,|1.01.04.01.002|,|2.30250817|,1,,| |,,|M00|,422433.55,,| |
,OKSALIPLATIN SERB INJ 100 MG/VIAL (DBL-OXALIPLATIN),,|00M|,,,|1.01.04.01.001|,|2.30310817.1|,10,,| |,,|M00|,533550,,| |
,OKSALIPLATIN SERB INJ 50 MG/VIAL (DBL-OXALIPLATIN),,|00M|,,,|1.01.04.01.001|,|2.30310817|,10,,| |,,|M00|,266775,,| |
,GEMSITABIN INJ 200 MG/VIAL (GEMEDAC),,|00M|,,,|1.01.04.01.004|,|30.301017|,228,,| |,,|M00|,145000,,| |
,GEMSITABIN INJ 1000 MG/VIAL (GEMEDAC),,|00M|,,,|1.01.04.01.004|,|30.301017.1|,151,,| |,,|M00|,700000,,| |
,DOKSORUBISIN INJ 50 MG/VIAL (DOXOTIL),,|00M|,,,|1.01.04.01.002|,|2.30060917|,65,,| |,,|M00|,227700,,| |
,VINORELBIN INJ 10 MG/ML; KEMASAN 1 ML,,|00M|,,,|1.01.04.01.001|,|0124500|,313,,| |,,|M00|,641862,,| |
,OKSALIPLATIN SERB INJ 100 MG/VIAL (BELLOXA),,|00M|,,,|1.01.04.01.001|,|2.30.05032018|,42,,| |,,|M00|,474804,,| |
,OKSALIPLATIN SERB INJ 50 MG/VIAL (BELLOXA),,|00M|,,,|1.01.04.01.001|,|2.30.05032018.1|,69,,| |,,|M00|,417164,,| |
,DOKSORUBISIN INJ 10 MG/VIAL (DOXOTIL),,|00M|,,,|1.01.04.01.004|,|2.3012032018|,471,,| |,,|M00|,44500,,| |
,SISPLATIN INJ 10 MG (CISTEEN),,|00M|,,,|1.01.04.01.001|,|023210|,283,,| |,,|M00|,23634,,| |
,SISPLATIN INJ 50 MG (CISTEEN),,|00M|,,,|1.01.04.01.001|,|02330|,550,,| |,,|M00|,102960,,| |
,KARBOPLATIN INJ 10 MG/ML (VIAL 15 ML) (FERRON),,|00M|,,,|1.01.04.01.001|,|30.02042018|,148,,| |,,|M00|,131000,,| |
,KARBOPLATIN INJ 10 MG/ML (VIAL 45 ML) (FERRON),,|00M|,,,|1.01.04.01.001|,|30.02042018.1|,300,,| |,,|M00|,304200,,| |
,ASAM IBANDRONAT INJ 1 MG/ML (6 ML) (BONEVELL),,|00M|,,,|1.01.04.01.001|,|012451005|,27,,| |,,|M00|,586920,,| |
,DOKSORUBISIN INJ 50 MG/VIAL (NAPRODOX),,|00M|,,,|1.01.04.01.001|,|30.06112017|,1,,| |,,|M00|,227700,,| |
,DOSETAKSEL INJ 20 MG (DOCETAXEL FERRON),,|00M|,,,|1.01.04.01.001|,|FP.30.15112019|,326,,| |,,|M00|,161900,,| |
,DOSETAKSEL INJ 80 MG (DOCETAXEL FERRON),,|00M|,,,|1.01.04.01.001|,|FP.30.15112019.1|,547,,| |,,|M00|,845000,,| |
,DOSETAKSEL INJ 80 MG (TACEEDO),,|00M|,,,|1.01.04.01.006|,|30.2.17042018|,4,,| |,,|M00|,934450,,| |
,PEMETREKSED 500 MG (PEMEXEN),,|00M|,,,|1.01.04.01.002|,|FP.30.010420|,253,,| |,,|M00|,2000000,,| |
,CYTARABINE (KABITARIN) INJ 1000 MG,,|00M|,,,|1.01.04.01.001|,|FP.30.240420|,73,,| |,,|M00|,572000,,| |
,DOSETAKSEL INJ 20 MG (OTTO),,|00M|,,,|1.01.04.01.004|,|3005.0520|,6,,| |,,|M00|,178090,,| |
,MEGESTROL ASETAT SIRUP 200 ML (TRACETATE),,|00M|,,,|1.01.04.01.001|,|ST.904|,32,,| |,,|M00|,397100,,| |
,TAMOKSIFEN TAB 10 MG (TAMOFEN),,|00M|,,,|1.01.04.01.002|,|TT.055|,39220,,| |,,|M00|,1987,,| |
,NILOTINIB TAB 200 MG (TASIGNA HGC),,|00M|,,,|1.01.04.01.002|,|30.27082018|,96,,| |,,|M00|,95218.75,,| |
,EKSEMESTAN 25 MG (NATERAN),,|00M|,,,|1.01.04.01.002|,|023016220|,30057,,| |,,|M00|,25300,,| |
,KLORAMFENIKOL SALEP MATA 1%,,|00M|,,,|1.01.04.01.005|,|21701.0|,175,,| |,,|M00|,2007.5,,| |
